line_id,crm_invoice_id,product_id,quantity,unit_price,line_total
CRM-LN-001383,CRM-INV-00463,PROD-0022,6,311.47,1868.82
CRM-LN-001384,CRM-INV-00463,PROD-0029,5,236.38,1181.90
CRM-LN-001385,CRM-INV-00463,PROD-0078,3,390.70,1172.10
CRM-LN-001386,CRM-INV-00464,PROD-0022,4,311.47,1245.88
CRM-LN-001387,CRM-INV-00464,PROD-0012,7,343.50,2404.50
CRM-LN-001388,CRM-INV-00464,PROD-0067,8,465.51,3724.08
CRM-LN-001389,CRM-INV-00464,PROD-0028,8,240.31,1922.48
CRM-LN-001390,CRM-INV-00464,PROD-0060,5,380.80,1904.00
CRM-LN-001391,CRM-INV-00465,PROD-0032,6,221.97,1331.82
CRM-LN-001392,CRM-INV-00465,PROD-0056,4,149.95,599.80
CRM-LN-001393,CRM-INV-00466,PROD-0074,1,21.14,21.14
CRM-LN-001394,CRM-INV-00466,PROD-0054,1,141.18,141.18
CRM-LN-001395,CRM-INV-00467,PROD-0005,23,13.45,309.35
CRM-LN-001396,CRM-INV-00467,PROD-0068,22,176.27,3877.94
CRM-LN-001397,CRM-INV-00467,PROD-0062,13,64.79,842.27
CRM-LN-001398,CRM-INV-00467,PROD-0058,25,321.54,8038.50
CRM-LN-001399,CRM-INV-00467,PROD-0031,12,265.32,3183.84
CRM-LN-001400,CRM-INV-00468,PROD-0028,3,240.31,720.93
CRM-LN-001401,CRM-INV-00468,PROD-0046,5,276.04,1380.20
CRM-LN-001402,CRM-INV-00468,PROD-0031,2,312.14,624.28
CRM-LN-001403,CRM-INV-00468,PROD-0003,8,492.35,3938.80
CRM-LN-001404,CRM-INV-00469,PROD-0074,1,21.14,21.14
CRM-LN-001405,CRM-INV-00469,PROD-0059,8,123.75,990.00
CRM-LN-001406,CRM-INV-00469,PROD-0099,3,21.86,65.58
CRM-LN-001407,CRM-INV-00469,PROD-0091,7,283.43,1984.01
CRM-LN-001408,CRM-INV-00470,PROD-0091,1,283.43,283.43
CRM-LN-001409,CRM-INV-00470,PROD-0081,2,291.38,582.76
CRM-LN-001410,CRM-INV-00470,PROD-0050,6,422.65,2535.90
CRM-LN-001411,CRM-INV-00470,PROD-0068,1,207.38,207.38
CRM-LN-001412,CRM-INV-00471,PROD-0070,4,64.42,257.68
CRM-LN-001413,CRM-INV-00471,PROD-0088,2,328.26,656.52
CRM-LN-001414,CRM-INV-00471,PROD-0080,6,150.28,901.68
CRM-LN-001415,CRM-INV-00471,PROD-0095,1,107.90,107.90
CRM-LN-001416,CRM-INV-00471,PROD-0066,6,482.89,2897.34
CRM-LN-001417,CRM-INV-00472,PROD-0060,1,380.80,380.80
CRM-LN-001418,CRM-INV-00472,PROD-0047,6,450.44,2702.64
CRM-LN-001419,CRM-INV-00472,PROD-0023,2,216.00,432.00
CRM-LN-001420,CRM-INV-00473,PROD-0043,4,430.52,1722.08
CRM-LN-001421,CRM-INV-00473,PROD-0070,2,64.42,128.84
CRM-LN-001422,CRM-INV-00474,PROD-0090,4,163.51,654.04
CRM-LN-001423,CRM-INV-00474,PROD-0097,4,304.44,1217.76
CRM-LN-001424,CRM-INV-00474,PROD-0042,6,203.90,1223.40
CRM-LN-001425,CRM-INV-00474,PROD-0035,7,386.42,2704.94
CRM-LN-001426,CRM-INV-00474,PROD-0036,1,148.18,148.18
CRM-LN-001427,CRM-INV-00475,PROD-0065,2,482.41,964.82
CRM-LN-001428,CRM-INV-00475,PROD-0061,5,422.03,2110.15
CRM-LN-001429,CRM-INV-00475,PROD-0058,6,378.28,2269.68
CRM-LN-001430,CRM-INV-00475,PROD-0087,2,284.26,568.52
CRM-LN-001431,CRM-INV-00476,PROD-0051,3,274.05,822.15
CRM-LN-001432,CRM-INV-00477,PROD-0036,2,148.18,296.36
CRM-LN-001433,CRM-INV-00477,PROD-0090,3,163.51,490.53
CRM-LN-001434,CRM-INV-00478,PROD-0038,7,54.08,378.56
CRM-LN-001435,CRM-INV-00479,PROD-0061,6,422.03,2532.18
CRM-LN-001436,CRM-INV-00479,PROD-0054,8,141.18,1129.44
CRM-LN-001437,CRM-INV-00480,PROD-0009,1,364.08,364.08
CRM-LN-001438,CRM-INV-00480,PROD-0030,6,494.13,2964.78
CRM-LN-001439,CRM-INV-00481,PROD-0063,8,474.66,3797.28
CRM-LN-001440,CRM-INV-00481,PROD-0059,5,123.75,618.75
CRM-LN-001441,CRM-INV-00481,PROD-0073,3,335.84,1007.52
CRM-LN-001442,CRM-INV-00482,PROD-0030,8,494.13,3953.04
CRM-LN-001443,CRM-INV-00482,PROD-0048,5,226.38,1131.90
CRM-LN-001444,CRM-INV-00482,PROD-0099,1,21.86,21.86
CRM-LN-001445,CRM-INV-00483,PROD-0080,3,150.28,450.84
CRM-LN-001446,CRM-INV-00483,PROD-0092,5,175.43,877.15
CRM-LN-001447,CRM-INV-00484,PROD-0021,4,86.47,345.88
CRM-LN-001448,CRM-INV-00484,PROD-0015,1,309.23,309.23
CRM-LN-001449,CRM-INV-00485,PROD-0034,6,233.28,1399.68
CRM-LN-001450,CRM-INV-00485,PROD-0024,4,363.40,1453.60
CRM-LN-001451,CRM-INV-00485,PROD-0072,1,394.58,394.58
CRM-LN-001452,CRM-INV-00485,PROD-0086,6,56.52,339.12
CRM-LN-001453,CRM-INV-00486,PROD-0070,3,64.42,193.26
CRM-LN-001454,CRM-INV-00486,PROD-0069,5,302.17,1510.85
CRM-LN-001455,CRM-INV-00486,PROD-0016,1,229.45,229.45
CRM-LN-001456,CRM-INV-00486,PROD-0052,8,288.73,2309.84
CRM-LN-001457,CRM-INV-00487,PROD-0020,1,341.31,341.31
CRM-LN-001458,CRM-INV-00487,PROD-0095,6,107.90,647.40
CRM-LN-001459,CRM-INV-00487,PROD-0083,5,251.46,1257.30
CRM-LN-001460,CRM-INV-00488,PROD-0086,3,56.52,169.56
CRM-LN-001461,CRM-INV-00488,PROD-0073,8,335.84,2686.72
CRM-LN-001462,CRM-INV-00488,PROD-0044,2,246.34,492.68
CRM-LN-001463,CRM-INV-00488,PROD-0094,8,168.04,1344.32
CRM-LN-001464,CRM-INV-00488,PROD-0006,3,348.13,1044.39
CRM-LN-001465,CRM-INV-00489,PROD-0052,4,288.73,1154.92
CRM-LN-001466,CRM-INV-00490,PROD-0078,4,390.70,1562.80
CRM-LN-001467,CRM-INV-00491,PROD-0026,1,447.94,447.94
CRM-LN-001468,CRM-INV-00491,PROD-0011,8,283.89,2271.12
CRM-LN-001469,CRM-INV-00491,PROD-0087,2,284.26,568.52
CRM-LN-001470,CRM-INV-00492,PROD-0041,1,216.65,216.65
CRM-LN-001471,CRM-INV-00492,PROD-0086,6,56.52,339.12
CRM-LN-001472,CRM-INV-00492,PROD-0051,3,274.05,822.15
CRM-LN-001473,CRM-INV-00492,PROD-0092,7,175.43,1228.01
CRM-LN-001474,CRM-INV-00493,PROD-0045,6,380.44,2282.64
CRM-LN-001475,CRM-INV-00493,PROD-0040,8,216.21,1729.68
CRM-LN-001476,CRM-INV-00493,PROD-0072,2,394.58,789.16
CRM-LN-001477,CRM-INV-00494,PROD-0057,5,137.35,686.75
CRM-LN-001478,CRM-INV-00494,PROD-0021,7,86.47,605.29
CRM-LN-001479,CRM-INV-00494,PROD-0094,7,168.04,1176.28
CRM-LN-001480,CRM-INV-00494,PROD-0018,2,334.54,669.08
CRM-LN-001481,CRM-INV-00495,PROD-0043,2,430.52,861.04
CRM-LN-001482,CRM-INV-00495,PROD-0076,7,358.04,2506.28
CRM-LN-001483,CRM-INV-00495,PROD-0012,1,343.50,343.50
CRM-LN-001484,CRM-INV-00495,PROD-0053,5,80.81,404.05
CRM-LN-001485,CRM-INV-00495,PROD-0054,3,141.18,423.54
CRM-LN-001486,CRM-INV-00496,PROD-0026,3,447.94,1343.82
CRM-LN-001487,CRM-INV-00496,PROD-0049,5,339.40,1697.00
CRM-LN-001488,CRM-INV-00497,PROD-0075,5,66.19,330.95
CRM-LN-001489,CRM-INV-00497,PROD-0064,8,386.95,3095.60
CRM-LN-001490,CRM-INV-00497,PROD-0029,1,236.38,236.38
CRM-LN-001491,CRM-INV-00498,PROD-0082,8,28.92,231.36
CRM-LN-001492,CRM-INV-00498,PROD-0016,5,229.45,1147.25
CRM-LN-001493,CRM-INV-00498,PROD-0054,3,141.18,423.54
CRM-LN-001494,CRM-INV-00499,PROD-0004,2,107.19,214.38
CRM-LN-001495,CRM-INV-00499,PROD-0098,5,158.68,793.40
CRM-LN-001496,CRM-INV-00500,PROD-0075,8,66.19,529.52
CRM-LN-001497,CRM-INV-00500,PROD-0073,7,335.84,2350.88
CRM-LN-001498,CRM-INV-00500,PROD-0034,8,233.28,1866.24
CRM-LN-001499,CRM-INV-00501,PROD-0094,1,168.04,168.04
CRM-LN-001500,CRM-INV-00501,PROD-0034,3,233.28,699.84
CRM-LN-001501,CRM-INV-00501,PROD-0075,1,66.19,66.19
CRM-LN-001502,CRM-INV-00501,PROD-0019,6,177.57,1065.42
CRM-LN-001503,CRM-INV-00501,PROD-0060,3,380.80,1142.40
CRM-LN-001504,CRM-INV-00502,PROD-0054,6,141.18,847.08
CRM-LN-001505,CRM-INV-00502,PROD-0007,5,191.65,958.25
CRM-LN-001506,CRM-INV-00502,PROD-0038,2,54.08,108.16
CRM-LN-001507,CRM-INV-00503,PROD-0098,2,158.68,317.36
CRM-LN-001508,CRM-INV-00503,PROD-0077,3,483.25,1449.75
CRM-LN-001509,CRM-INV-00504,PROD-0035,6,386.42,2318.52
CRM-LN-001510,CRM-INV-00504,PROD-0013,6,291.02,1746.12
CRM-LN-001511,CRM-INV-00504,PROD-0019,1,177.57,177.57
CRM-LN-001512,CRM-INV-00505,PROD-0053,6,80.81,484.86
CRM-LN-001513,CRM-INV-00505,PROD-0021,2,86.47,172.94
CRM-LN-001514,CRM-INV-00505,PROD-0028,3,240.31,720.93
CRM-LN-001515,CRM-INV-00505,PROD-0065,4,482.41,1929.64
CRM-LN-001516,CRM-INV-00506,PROD-0069,2,302.17,604.34
CRM-LN-001517,CRM-INV-00506,PROD-0054,8,141.18,1129.44
CRM-LN-001518,CRM-INV-00506,PROD-0010,2,338.44,676.88
CRM-LN-001519,CRM-INV-00506,PROD-0017,1,399.96,399.96
CRM-LN-001520,CRM-INV-00506,PROD-0062,6,76.22,457.32
CRM-LN-001521,CRM-INV-00507,PROD-0077,6,483.25,2899.50
CRM-LN-001522,CRM-INV-00507,PROD-0023,5,216.00,1080.00
CRM-LN-001523,CRM-INV-00507,PROD-0004,2,107.19,214.38
CRM-LN-001524,CRM-INV-00507,PROD-0029,3,236.38,709.14
CRM-LN-001525,CRM-INV-00508,PROD-0040,3,216.21,648.63
CRM-LN-001526,CRM-INV-00508,PROD-0027,3,392.53,1177.59
CRM-LN-001527,CRM-INV-00509,PROD-0010,1,338.44,338.44
CRM-LN-001528,CRM-INV-00510,PROD-0026,2,447.94,895.88
CRM-LN-001529,CRM-INV-00511,PROD-0008,8,317.23,2537.84
CRM-LN-001530,CRM-INV-00511,PROD-0016,5,229.45,1147.25
CRM-LN-001531,CRM-INV-00511,PROD-0006,2,348.13,696.26
CRM-LN-001532,CRM-INV-00511,PROD-0039,1,351.57,351.57
CRM-LN-001533,CRM-INV-00511,PROD-0097,2,304.44,608.88
CRM-LN-001534,CRM-INV-00512,PROD-0026,3,447.94,1343.82
CRM-LN-001535,CRM-INV-00512,PROD-0086,6,56.52,339.12
CRM-LN-001536,CRM-INV-00512,PROD-0004,2,107.19,214.38
CRM-LN-001537,CRM-INV-00512,PROD-0019,5,177.57,887.85
CRM-LN-001538,CRM-INV-00512,PROD-0075,6,66.19,397.14
CRM-LN-001539,CRM-INV-00513,PROD-0031,2,312.14,624.28
CRM-LN-001540,CRM-INV-00513,PROD-0013,1,291.02,291.02
CRM-LN-001541,CRM-INV-00513,PROD-0068,4,207.38,829.52
CRM-LN-001542,CRM-INV-00513,PROD-0092,4,175.43,701.72
CRM-LN-001543,CRM-INV-00513,PROD-0037,3,128.73,386.19
CRM-LN-001544,CRM-INV-00514,PROD-0028,8,240.31,1922.48
CRM-LN-001545,CRM-INV-00515,PROD-0087,2,284.26,568.52
CRM-LN-001546,CRM-INV-00515,PROD-0024,6,363.40,2180.40
CRM-LN-001547,CRM-INV-00515,PROD-0049,7,339.40,2375.80
CRM-LN-001548,CRM-INV-00515,PROD-0028,4,240.31,961.24
CRM-LN-001549,CRM-INV-00516,PROD-0060,2,380.80,761.60
CRM-LN-001550,CRM-INV-00517,PROD-0091,5,283.43,1417.15
CRM-LN-001551,CRM-INV-00517,PROD-0072,1,394.58,394.58
CRM-LN-001552,CRM-INV-00517,PROD-0011,6,283.89,1703.34
CRM-LN-001553,CRM-INV-00518,PROD-0077,5,483.25,2416.25
CRM-LN-001554,CRM-INV-00518,PROD-0088,8,328.26,2626.08
CRM-LN-001555,CRM-INV-00518,PROD-0029,7,236.38,1654.66
CRM-LN-001556,CRM-INV-00518,PROD-0038,7,54.08,378.56
CRM-LN-001557,CRM-INV-00519,PROD-0087,6,284.26,1705.56
CRM-LN-001558,CRM-INV-00519,PROD-0023,1,216.00,216.00
CRM-LN-001559,CRM-INV-00519,PROD-0087,8,284.26,2274.08
CRM-LN-001560,CRM-INV-00519,PROD-0087,2,284.26,568.52
CRM-LN-001561,CRM-INV-00520,PROD-0016,3,229.45,688.35
CRM-LN-001562,CRM-INV-00521,PROD-0095,3,107.90,323.70
CRM-LN-001563,CRM-INV-00522,PROD-0077,7,483.25,3382.75
CRM-LN-001564,CRM-INV-00522,PROD-0016,4,229.45,917.80
CRM-LN-001565,CRM-INV-00523,PROD-0098,5,158.68,793.40
CRM-LN-001566,CRM-INV-00523,PROD-0097,7,304.44,2131.08
CRM-LN-001567,CRM-INV-00523,PROD-0046,8,276.04,2208.32
CRM-LN-001568,CRM-INV-00524,PROD-0036,3,148.18,444.54
CRM-LN-001569,CRM-INV-00524,PROD-0099,8,21.86,174.88
CRM-LN-001570,CRM-INV-00524,PROD-0014,2,162.38,324.76
CRM-LN-001571,CRM-INV-00524,PROD-0033,8,450.15,3601.20
CRM-LN-001572,CRM-INV-00524,PROD-0064,4,386.95,1547.80
CRM-LN-001573,CRM-INV-00525,PROD-0095,1,107.90,107.90
CRM-LN-001574,CRM-INV-00526,PROD-0023,7,216.00,1512.00
CRM-LN-001575,CRM-INV-00527,PROD-0080,2,150.28,300.56
CRM-LN-001576,CRM-INV-00527,PROD-0098,2,158.68,317.36
CRM-LN-001577,CRM-INV-00527,PROD-0085,8,284.56,2276.48
CRM-LN-001578,CRM-INV-00528,PROD-0063,5,474.66,2373.30
CRM-LN-001579,CRM-INV-00528,PROD-0070,6,64.42,386.52
CRM-LN-001580,CRM-INV-00528,PROD-0070,1,64.42,64.42
CRM-LN-001581,CRM-INV-00528,PROD-0098,1,158.68,158.68
CRM-LN-001582,CRM-INV-00529,PROD-0041,7,216.65,1516.55
CRM-LN-001583,CRM-INV-00529,PROD-0057,8,137.35,1098.80
CRM-LN-001584,CRM-INV-00529,PROD-0005,1,15.82,15.82
CRM-LN-001585,CRM-INV-00529,PROD-0023,5,216.00,1080.00
CRM-LN-001586,CRM-INV-00530,PROD-0018,5,334.54,1672.70
CRM-LN-001587,CRM-INV-00530,PROD-0092,7,175.43,1228.01
CRM-LN-001588,CRM-INV-00530,PROD-0063,2,474.66,949.32
CRM-LN-001589,CRM-INV-00530,PROD-0073,8,335.84,2686.72
CRM-LN-001590,CRM-INV-00531,PROD-0061,8,422.03,3376.24
CRM-LN-001591,CRM-INV-00531,PROD-0072,3,394.58,1183.74
CRM-LN-001592,CRM-INV-00531,PROD-0065,1,482.41,482.41
CRM-LN-001593,CRM-INV-00531,PROD-0051,5,274.05,1370.25
CRM-LN-001594,CRM-INV-00531,PROD-0064,7,386.95,2708.65
CRM-LN-001595,CRM-INV-00532,PROD-0042,1,203.90,203.90
CRM-LN-001596,CRM-INV-00532,PROD-0004,1,107.19,107.19
CRM-LN-001597,CRM-INV-00532,PROD-0017,6,399.96,2399.76
CRM-LN-001598,CRM-INV-00533,PROD-0098,6,158.68,952.08
CRM-LN-001599,CRM-INV-00534,PROD-0053,6,80.81,484.86
CRM-LN-001600,CRM-INV-00534,PROD-0008,4,317.23,1268.92
CRM-LN-001601,CRM-INV-00534,PROD-0032,4,221.97,887.88
CRM-LN-001602,CRM-INV-00535,PROD-0040,13,183.78,2389.14
CRM-LN-001603,CRM-INV-00536,PROD-0005,8,15.82,126.56
CRM-LN-001604,CRM-INV-00536,PROD-0085,7,284.56,1991.92
CRM-LN-001605,CRM-INV-00536,PROD-0073,7,335.84,2350.88
CRM-LN-001606,CRM-INV-00537,PROD-0003,6,492.35,2954.10
CRM-LN-001607,CRM-INV-00537,PROD-0049,7,339.40,2375.80
CRM-LN-001608,CRM-INV-00537,PROD-0042,2,203.90,407.80
CRM-LN-001609,CRM-INV-00537,PROD-0063,2,474.66,949.32
CRM-LN-001610,CRM-INV-00537,PROD-0089,4,60.13,240.52
CRM-LN-001611,CRM-INV-00538,PROD-0022,5,311.47,1557.35
CRM-LN-001612,CRM-INV-00538,PROD-0047,7,450.44,3153.08
CRM-LN-001613,CRM-INV-00538,PROD-0026,8,447.94,3583.52
CRM-LN-001614,CRM-INV-00539,PROD-0028,5,240.31,1201.55
CRM-LN-001615,CRM-INV-00539,PROD-0034,1,233.28,233.28
CRM-LN-001616,CRM-INV-00539,PROD-0039,7,351.57,2460.99
CRM-LN-001617,CRM-INV-00539,PROD-0029,2,236.38,472.76
CRM-LN-001618,CRM-INV-00539,PROD-0092,2,175.43,350.86
CRM-LN-001619,CRM-INV-00540,PROD-0068,8,207.38,1659.04
CRM-LN-001620,CRM-INV-00540,PROD-0055,4,173.52,694.08
CRM-LN-001621,CRM-INV-00540,PROD-0045,2,380.44,760.88
CRM-LN-001622,CRM-INV-00540,PROD-0084,5,180.06,900.30
CRM-LN-001623,CRM-INV-00540,PROD-0065,5,482.41,2412.05
CRM-LN-001624,CRM-INV-00541,PROD-0054,7,141.18,988.26
CRM-LN-001625,CRM-INV-00541,PROD-0033,8,450.15,3601.20
CRM-LN-001626,CRM-INV-00542,PROD-0081,3,291.38,874.14
CRM-LN-001627,CRM-INV-00543,PROD-0035,7,386.42,2704.94
CRM-LN-001628,CRM-INV-00543,PROD-0073,1,335.84,335.84
CRM-LN-001629,CRM-INV-00543,PROD-0067,4,465.51,1862.04
CRM-LN-001630,CRM-INV-00543,PROD-0047,8,450.44,3603.52
CRM-LN-001631,CRM-INV-00544,PROD-0056,7,149.95,1049.65
CRM-LN-001632,CRM-INV-00544,PROD-0041,2,216.65,433.30
CRM-LN-001633,CRM-INV-00544,PROD-0082,4,28.92,115.68
CRM-LN-001634,CRM-INV-00545,PROD-0083,3,251.46,754.38
CRM-LN-001635,CRM-INV-00545,PROD-0033,4,450.15,1800.60
CRM-LN-001636,CRM-INV-00545,PROD-0052,4,288.73,1154.92
CRM-LN-001637,CRM-INV-00546,PROD-0040,8,216.21,1729.68
CRM-LN-001638,CRM-INV-00546,PROD-0063,7,474.66,3322.62
CRM-LN-001639,CRM-INV-00547,PROD-0035,3,386.42,1159.26
CRM-LN-001640,CRM-INV-00547,PROD-0004,5,107.19,535.95
CRM-LN-001641,CRM-INV-00548,PROD-0023,1,216.00,216.00
CRM-LN-001642,CRM-INV-00548,PROD-0093,8,163.71,1309.68
CRM-LN-001643,CRM-INV-00548,PROD-0003,1,492.35,492.35
CRM-LN-001644,CRM-INV-00548,PROD-0011,6,283.89,1703.34
CRM-LN-001645,CRM-INV-00548,PROD-0078,5,390.70,1953.50
CRM-LN-001646,CRM-INV-00549,PROD-0086,2,56.52,113.04
CRM-LN-001647,CRM-INV-00549,PROD-0051,3,274.05,822.15
CRM-LN-001648,CRM-INV-00549,PROD-0031,2,312.14,624.28
CRM-LN-001649,CRM-INV-00550,PROD-0067,5,465.51,2327.55
CRM-LN-001650,CRM-INV-00551,PROD-0016,6,229.45,1376.70
CRM-LN-001651,CRM-INV-00551,PROD-0043,7,430.52,3013.64
CRM-LN-001652,CRM-INV-00551,PROD-0096,4,366.42,1465.68
CRM-LN-001653,CRM-INV-00551,PROD-0055,4,173.52,694.08
CRM-LN-001654,CRM-INV-00551,PROD-0019,2,177.57,355.14
CRM-LN-001655,CRM-INV-00552,PROD-0033,1,450.15,450.15
CRM-LN-001656,CRM-INV-00552,PROD-0063,6,474.66,2847.96
CRM-LN-001657,CRM-INV-00552,PROD-0090,2,163.51,327.02
CRM-LN-001658,CRM-INV-00552,PROD-0041,7,216.65,1516.55
CRM-LN-001659,CRM-INV-00553,PROD-0019,6,177.57,1065.42
CRM-LN-001660,CRM-INV-00553,PROD-0061,6,422.03,2532.18
CRM-LN-001661,CRM-INV-00553,PROD-0040,1,216.21,216.21
CRM-LN-001662,CRM-INV-00554,PROD-0089,17,51.11,868.87
CRM-LN-001663,CRM-INV-00555,PROD-0088,2,328.26,656.52
CRM-LN-001664,CRM-INV-00555,PROD-0069,4,302.17,1208.68
CRM-LN-001665,CRM-INV-00555,PROD-0057,7,137.35,961.45
CRM-LN-001666,CRM-INV-00556,PROD-0039,2,351.57,703.14
CRM-LN-001667,CRM-INV-00556,PROD-0097,4,304.44,1217.76
CRM-LN-001668,CRM-INV-00556,PROD-0039,4,351.57,1406.28
CRM-LN-001669,CRM-INV-00557,PROD-0081,6,291.38,1748.28
CRM-LN-001670,CRM-INV-00557,PROD-0099,7,21.86,153.02
CRM-LN-001671,CRM-INV-00557,PROD-0005,5,15.82,79.10
CRM-LN-001672,CRM-INV-00557,PROD-0011,8,283.89,2271.12
CRM-LN-001673,CRM-INV-00558,PROD-0092,7,175.43,1228.01
CRM-LN-001674,CRM-INV-00558,PROD-0013,3,291.02,873.06
CRM-LN-001675,CRM-INV-00558,PROD-0090,5,163.51,817.55
CRM-LN-001676,CRM-INV-00559,PROD-0094,6,168.04,1008.24
CRM-LN-001677,CRM-INV-00559,PROD-0059,1,123.75,123.75
CRM-LN-001678,CRM-INV-00559,PROD-0098,1,158.68,158.68
CRM-LN-001679,CRM-INV-00559,PROD-0083,3,251.46,754.38
CRM-LN-001680,CRM-INV-00559,PROD-0081,8,291.38,2331.04
CRM-LN-001681,CRM-INV-00560,PROD-0026,5,447.94,2239.70
CRM-LN-001682,CRM-INV-00560,PROD-0041,2,216.65,433.30
CRM-LN-001683,CRM-INV-00560,PROD-0015,3,309.23,927.69
CRM-LN-001684,CRM-INV-00560,PROD-0032,3,221.97,665.91
CRM-LN-001685,CRM-INV-00561,PROD-0058,8,378.28,3026.24
CRM-LN-001686,CRM-INV-00561,PROD-0095,3,107.90,323.70
CRM-LN-001687,CRM-INV-00561,PROD-0034,3,233.28,699.84
CRM-LN-001688,CRM-INV-00562,PROD-0026,2,447.94,895.88
CRM-LN-001689,CRM-INV-00562,PROD-0054,6,141.18,847.08
CRM-LN-001690,CRM-INV-00562,PROD-0024,7,363.40,2543.80
CRM-LN-001691,CRM-INV-00563,PROD-0003,4,492.35,1969.40
CRM-LN-001692,CRM-INV-00564,PROD-0090,3,163.51,490.53
CRM-LN-001693,CRM-INV-00564,PROD-0007,7,191.65,1341.55
CRM-LN-001694,CRM-INV-00564,PROD-0080,7,150.28,1051.96
CRM-LN-001695,CRM-INV-00565,PROD-0022,2,311.47,622.94
CRM-LN-001696,CRM-INV-00565,PROD-0002,7,368.34,2578.38
CRM-LN-001697,CRM-INV-00565,PROD-0099,8,21.86,174.88
CRM-LN-001698,CRM-INV-00566,PROD-0092,4,175.43,701.72
CRM-LN-001699,CRM-INV-00566,PROD-0025,5,133.33,666.65
CRM-LN-001700,CRM-INV-00567,PROD-0056,4,149.95,599.80
CRM-LN-001701,CRM-INV-00567,PROD-0077,4,483.25,1933.00
CRM-LN-001702,CRM-INV-00568,PROD-0054,3,141.18,423.54
CRM-LN-001703,CRM-INV-00568,PROD-0053,3,80.81,242.43
CRM-LN-001704,CRM-INV-00569,PROD-0058,4,378.28,1513.12
CRM-LN-001705,CRM-INV-00569,PROD-0048,8,226.38,1811.04
CRM-LN-001706,CRM-INV-00569,PROD-0011,1,283.89,283.89
CRM-LN-001707,CRM-INV-00569,PROD-0061,3,422.03,1266.09
CRM-LN-001708,CRM-INV-00569,PROD-0042,7,203.90,1427.30
CRM-LN-001709,CRM-INV-00570,PROD-0095,5,107.90,539.50
CRM-LN-001710,CRM-INV-00570,PROD-0010,2,338.44,676.88
CRM-LN-001711,CRM-INV-00570,PROD-0072,1,394.58,394.58
CRM-LN-001712,CRM-INV-00570,PROD-0007,6,191.65,1149.90
CRM-LN-001713,CRM-INV-00571,PROD-0078,1,390.70,390.70
CRM-LN-001714,CRM-INV-00571,PROD-0001,5,33.55,167.75
CRM-LN-001715,CRM-INV-00571,PROD-0065,7,482.41,3376.87
CRM-LN-001716,CRM-INV-00572,PROD-0017,1,399.96,399.96
CRM-LN-001717,CRM-INV-00572,PROD-0075,3,66.19,198.57
CRM-LN-001718,CRM-INV-00572,PROD-0034,3,233.28,699.84
CRM-LN-001719,CRM-INV-00573,PROD-0017,2,399.96,799.92
CRM-LN-001720,CRM-INV-00573,PROD-0041,7,216.65,1516.55
CRM-LN-001721,CRM-INV-00573,PROD-0019,5,177.57,887.85
CRM-LN-001722,CRM-INV-00573,PROD-0015,6,309.23,1855.38
CRM-LN-001723,CRM-INV-00574,PROD-0096,6,366.42,2198.52
CRM-LN-001724,CRM-INV-00574,PROD-0056,5,149.95,749.75
CRM-LN-001725,CRM-INV-00574,PROD-0034,5,233.28,1166.40
CRM-LN-001726,CRM-INV-00575,PROD-0041,8,216.65,1733.20
CRM-LN-001727,CRM-INV-00575,PROD-0098,3,158.68,476.04
CRM-LN-001728,CRM-INV-00576,PROD-0007,4,191.65,766.60
CRM-LN-001729,CRM-INV-00576,PROD-0020,1,341.31,341.31
CRM-LN-001730,CRM-INV-00576,PROD-0030,3,494.13,1482.39
CRM-LN-001731,CRM-INV-00576,PROD-0005,8,15.82,126.56
CRM-LN-001732,CRM-INV-00577,PROD-0015,8,309.23,2473.84
CRM-LN-001733,CRM-INV-00577,PROD-0006,8,348.13,2785.04
CRM-LN-001734,CRM-INV-00577,PROD-0046,8,276.04,2208.32
CRM-LN-001735,CRM-INV-00577,PROD-0059,8,123.75,990.00
CRM-LN-001736,CRM-INV-00578,PROD-0016,6,229.45,1376.70
CRM-LN-001737,CRM-INV-00578,PROD-0012,4,343.50,1374.00
CRM-LN-001738,CRM-INV-00579,PROD-0096,26,311.46,8097.96
CRM-LN-001739,CRM-INV-00579,PROD-0035,28,328.46,9196.88
CRM-LN-001740,CRM-INV-00580,PROD-0001,3,33.55,100.65
CRM-LN-001741,CRM-INV-00580,PROD-0054,2,141.18,282.36
CRM-LN-001742,CRM-INV-00580,PROD-0032,8,221.97,1775.76
CRM-LN-001743,CRM-INV-00580,PROD-0087,2,284.26,568.52
CRM-LN-001744,CRM-INV-00580,PROD-0043,1,430.52,430.52
CRM-LN-001745,CRM-INV-00581,PROD-0048,2,226.38,452.76
CRM-LN-001746,CRM-INV-00581,PROD-0042,3,203.90,611.70
CRM-LN-001747,CRM-INV-00581,PROD-0004,2,107.19,214.38
CRM-LN-001748,CRM-INV-00581,PROD-0059,8,123.75,990.00
CRM-LN-001749,CRM-INV-00582,PROD-0043,1,430.52,430.52
CRM-LN-001750,CRM-INV-00583,PROD-0017,4,399.96,1599.84
CRM-LN-001751,CRM-INV-00583,PROD-0007,5,191.65,958.25
CRM-LN-001752,CRM-INV-00583,PROD-0042,1,203.90,203.90
CRM-LN-001753,CRM-INV-00583,PROD-0096,2,366.42,732.84
CRM-LN-001754,CRM-INV-00583,PROD-0071,7,405.68,2839.76
CRM-LN-001755,CRM-INV-00584,PROD-0099,7,21.86,153.02
