recon_id,crm_invoice_id,acct_invoice_id,match_status,crm_amount,acct_amount,variance_amount,variance_reason
REC-01495,CRM-INV-01495,ACCT-INV-01495,Matched,1283.58,1283.58,0.00,
REC-01496,CRM-INV-01496,ACCT-INV-01496,Matched,324.48,324.48,0.00,
REC-01497,CRM-INV-01497,ACCT-INV-01497,Matched,7945.98,7945.98,0.00,
REC-01498,CRM-INV-01498,ACCT-INV-01498,Matched,3071.76,3071.76,0.00,
REC-01499,CRM-INV-01499,ACCT-INV-01499,Credit Note Issue,1874.70,9373.52,7498.82,Credit note not posted to accounting
REC-01500,CRM-INV-01500,ACCT-INV-01500,Matched,1098.80,1098.80,0.00,
REC-01501,CRM-INV-01501,ACCT-INV-01501,Matched,7542.32,7542.32,0.00,
REC-01502,CRM-INV-01502,ACCT-INV-01502,Matched,5247.31,5247.31,0.00,
REC-01503,CRM-INV-01503,ACCT-INV-01503,Matched,1260.13,1260.13,0.00,
REC-01504,CRM-INV-01504,ACCT-INV-01504,Matched,1866.24,1866.24,0.00,
REC-01505,CRM-INV-01505,ACCT-INV-01505,Matched,2892.54,2892.54,0.00,
REC-01506,CRM-INV-01506,ACCT-INV-01506,Matched,3985.27,3985.27,0.00,
REC-01507,CRM-INV-01507,ACCT-INV-01507,Matched,8015.05,8015.05,0.00,
REC-01508,CRM-INV-01508,ACCT-INV-01508,Matched,3514.35,3514.35,0.00,
REC-01509,CRM-INV-01509,ACCT-INV-01509,Matched,981.06,981.06,0.00,
REC-01510,CRM-INV-01510,ACCT-INV-01510,Matched,4771.52,4771.52,0.00,
REC-01511,CRM-INV-01511,ACCT-INV-01511,Matched,2675.19,2675.19,0.00,
REC-01512,CRM-INV-01512,ACCT-INV-01512,Matched,5343.92,5343.92,0.00,
REC-01513,CRM-INV-01513,ACCT-INV-01513,Matched,4707.80,4707.80,0.00,
REC-01514,CRM-INV-01514,ACCT-INV-01514,Matched,1457.74,1457.74,0.00,
REC-01515,CRM-INV-01515,ACCT-INV-01515,Matched,2862.99,2862.99,0.00,
REC-01516,CRM-INV-01516,ACCT-INV-01516,Matched,132.38,132.38,0.00,
REC-01517,CRM-INV-01517,ACCT-INV-01517,Matched,3129.61,3129.61,0.00,
REC-01518,CRM-INV-01518,ACCT-INV-01518,Matched,5986.02,5986.02,0.00,
REC-01519,CRM-INV-01519,ACCT-INV-01519,Matched,2920.28,2920.28,0.00,
REC-01520,CRM-INV-01520,ACCT-INV-01520,Matched,4574.50,4574.50,0.00,
REC-01521,CRM-INV-01521,ACCT-INV-01521,Matched,716.08,716.08,0.00,
REC-01522,CRM-INV-01522,ACCT-INV-01522,Matched,1099.80,1099.80,0.00,
REC-01523,CRM-INV-01523,ACCT-INV-01523,Matched,3752.65,3752.65,0.00,
REC-01524,CRM-INV-01524,ACCT-INV-01524,Matched,1711.13,1711.13,0.00,
REC-01525,CRM-INV-01525,ACCT-INV-01525,Matched,5970.08,5970.08,0.00,
REC-01526,CRM-INV-01526,ACCT-INV-01526,Matched,3251.70,3251.70,0.00,
REC-01527,CRM-INV-01527,ACCT-INV-01527,Matched,1338.16,1338.16,0.00,
REC-01528,CRM-INV-01528,ACCT-INV-01528,Matched,1506.86,1506.86,0.00,
REC-01529,CRM-INV-01529,ACCT-INV-01529,Matched,4603.79,4603.79,0.00,
REC-01530,CRM-INV-01530,ACCT-INV-01530,Matched,5507.39,5507.39,0.00,
REC-01531,CRM-INV-01531,ACCT-INV-01531,Matched,2954.21,2954.21,0.00,
REC-01532,CRM-INV-01532,ACCT-INV-01532,Matched,2758.00,2758.00,0.00,
REC-01533,CRM-INV-01533,ACCT-INV-01533,Matched,2470.65,2470.65,0.00,
REC-01534,CRM-INV-01534,ACCT-INV-01534,Matched,2905.64,2905.64,0.00,
REC-01535,CRM-INV-01535,ACCT-INV-01535,Matched,1037.26,1037.26,0.00,
REC-01536,CRM-INV-01536,ACCT-INV-01536,Matched,3080.51,3080.51,0.00,
REC-01537,CRM-INV-01537,ACCT-INV-01537,Matched,7513.20,7513.20,0.00,
REC-01538,CRM-INV-01538,ACCT-INV-01538,Matched,1999.80,1999.80,0.00,
REC-01539,CRM-INV-01539,ACCT-INV-01539,Matched,1621.74,1621.74,0.00,
REC-01540,CRM-INV-01540,ACCT-INV-01540,Matched,1677.19,1677.19,0.00,
REC-01541,CRM-INV-01541,ACCT-INV-01541,Matched,2194.12,2194.12,0.00,
REC-01542,CRM-INV-01542,ACCT-INV-01542,Matched,5111.22,5111.22,0.00,
REC-01543,CRM-INV-01543,ACCT-INV-01543,Matched,1556.51,1556.51,0.00,
REC-01544,CRM-INV-01544,ACCT-INV-01544,Matched,7631.63,7631.63,0.00,
REC-01545,CRM-INV-01545,ACCT-INV-01545,Matched,6972.96,6972.96,0.00,
REC-01546,CRM-INV-01546,ACCT-INV-01546,Variance,8399.65,9881.91,1482.26,Pricing difference - promotional discount not applied in accounting
REC-01547,CRM-INV-01547,ACCT-INV-01547,Matched,2954.74,2954.74,0.00,
REC-01548,CRM-INV-01548,ACCT-INV-01548,Matched,7903.05,7903.05,0.00,
REC-01549,CRM-INV-01549,ACCT-INV-01549,Matched,1567.55,1567.55,0.00,
REC-01550,CRM-INV-01550,ACCT-INV-01550,Matched,2005.31,2005.31,0.00,
REC-01551,CRM-INV-01551,ACCT-INV-01551,Matched,3991.89,3991.89,0.00,
REC-01552,CRM-INV-01552,ACCT-INV-01552,Matched,1315.64,1315.64,0.00,
REC-01553,CRM-INV-01553,ACCT-INV-01553,Matched,2019.28,2019.28,0.00,
REC-01554,CRM-INV-01554,ACCT-INV-01554,Matched,5856.01,5856.01,0.00,
REC-01555,CRM-INV-01555,ACCT-INV-01555,Matched,1346.52,1346.52,0.00,
REC-01556,CRM-INV-01556,ACCT-INV-01556,Matched,5413.92,5413.92,0.00,
REC-01557,CRM-INV-01557,ACCT-INV-01557,Matched,4056.52,4056.52,0.00,
REC-01558,CRM-INV-01558,ACCT-INV-01558,Matched,7662.91,7662.91,0.00,
REC-01559,CRM-INV-01559,ACCT-INV-01559,Matched,4150.98,4150.98,0.00,
REC-01560,CRM-INV-01560,ACCT-INV-01560,Variance,5782.70,6803.06,1020.36,Pricing difference - promotional discount not applied in accounting
REC-01561,CRM-INV-01561,ACCT-INV-01561,Matched,566.34,566.34,0.00,
REC-01562,CRM-INV-01562,ACCT-INV-01562,Matched,1976.52,1976.52,0.00,
REC-01563,CRM-INV-01563,ACCT-INV-01563,Matched,2375.90,2375.90,0.00,
REC-01564,CRM-INV-01564,ACCT-INV-01564,Matched,4974.65,4974.65,0.00,
REC-01565,CRM-INV-01565,ACCT-INV-01565,Matched,4806.67,4806.67,0.00,
REC-01566,CRM-INV-01566,ACCT-INV-01566,Matched,4834.54,4834.54,0.00,
REC-01567,CRM-INV-01567,ACCT-INV-01567,Matched,6408.92,6408.92,0.00,
REC-01568,CRM-INV-01568,ACCT-INV-01568,Matched,1462.12,1462.12,0.00,
REC-01569,CRM-INV-01569,ACCT-INV-01569,Matched,1813.77,1813.77,0.00,
REC-01570,CRM-INV-01570,ACCT-INV-01570,Matched,716.93,716.93,0.00,
REC-01571,CRM-INV-01571,ACCT-INV-01571,Matched,5436.05,5436.05,0.00,
REC-01572,CRM-INV-01572,ACCT-INV-01572,Matched,4972.44,4972.44,0.00,
REC-01573,CRM-INV-01573,ACCT-INV-01573,Matched,5044.96,5044.96,0.00,
REC-01574,CRM-INV-01574,ACCT-INV-01574,Matched,1427.30,1427.30,0.00,
REC-01575,CRM-INV-01575,ACCT-INV-01575,Matched,1567.00,1567.00,0.00,
REC-01576,CRM-INV-01576,ACCT-INV-01576,Variance,11711.18,13778.08,2066.90,Pricing difference - promotional discount not applied in accounting
REC-01577,CRM-INV-01577,ACCT-INV-01577,Matched,7317.04,7317.04,0.00,
REC-01578,CRM-INV-01578,ACCT-INV-01578,Matched,4460.89,4460.89,0.00,
REC-01579,CRM-INV-01579,ACCT-INV-01579,Matched,2932.47,2932.47,0.00,
REC-01580,CRM-INV-01580,ACCT-INV-01580,Matched,5737.31,5737.31,0.00,
REC-01581,CRM-INV-01581,ACCT-INV-01581,Matched,2007.84,2007.84,0.00,
REC-01582,CRM-INV-01582,ACCT-INV-01582,Matched,3085.69,3085.69,0.00,
REC-01583,CRM-INV-01583,ACCT-INV-01583,Matched,1898.64,1898.64,0.00,
REC-01584,CRM-INV-01584,ACCT-INV-01584,Matched,1929.64,1929.64,0.00,
REC-01585,CRM-INV-01585,ACCT-INV-01585,Matched,4587.50,4587.50,0.00,
REC-01586,CRM-INV-01586,ACCT-INV-01586,Matched,853.77,853.77,0.00,
REC-01587,CRM-INV-01587,ACCT-INV-01587,Matched,1776.46,1776.46,0.00,
REC-01588,CRM-INV-01588,ACCT-INV-01588,Matched,6484.98,6484.98,0.00,
REC-01589,CRM-INV-01589,ACCT-INV-01589,Matched,3531.36,3531.36,0.00,
REC-01590,CRM-INV-01590,ACCT-INV-01590,Matched,1297.68,1297.68,0.00,
REC-01591,CRM-INV-01591,ACCT-INV-01591,Matched,3453.36,3453.36,0.00,
REC-01592,CRM-INV-01592,ACCT-INV-01592,Matched,5426.60,5426.60,0.00,
REC-01593,CRM-INV-01593,ACCT-INV-01593,Matched,3135.58,3135.58,0.00,
REC-01594,CRM-INV-01594,ACCT-INV-01594,Matched,1849.79,1849.79,0.00,
REC-01595,CRM-INV-01595,ACCT-INV-01595,Matched,4293.06,4293.06,0.00,
REC-01596,CRM-INV-01596,ACCT-INV-01596,Matched,2872.72,2872.72,0.00,
REC-01597,CRM-INV-01597,ACCT-INV-01597,Matched,4249.12,4249.12,0.00,
REC-01598,CRM-INV-01598,ACCT-INV-01598,Matched,3978.05,3978.05,0.00,
REC-01599,CRM-INV-01599,ACCT-INV-01599,Matched,163.71,163.71,0.00,
REC-01600,CRM-INV-01600,ACCT-INV-01600,Matched,2102.07,2102.07,0.00,
REC-01601,CRM-INV-01601,ACCT-INV-01601,Matched,5202.61,5202.61,0.00,
REC-01602,CRM-INV-01602,ACCT-INV-01602,Variance,15767.03,18549.44,2782.41,Pricing difference - promotional discount not applied in accounting
REC-01603,CRM-INV-01603,ACCT-INV-01603,Variance,25195.37,29641.53,4446.16,Pricing difference - promotional discount not applied in accounting
REC-01604,CRM-INV-01604,ACCT-INV-01604,Matched,2209.92,2209.92,0.00,
REC-01605,CRM-INV-01605,ACCT-INV-01605,Matched,3314.93,3314.93,0.00,
REC-01606,CRM-INV-01606,ACCT-INV-01606,Matched,3439.52,3439.52,0.00,
REC-01607,CRM-INV-01607,ACCT-INV-01607,Matched,5987.79,5987.79,0.00,
REC-01608,CRM-INV-01608,ACCT-INV-01608,Matched,4764.80,4764.80,0.00,
REC-01609,CRM-INV-01609,ACCT-INV-01609,Matched,3215.66,3215.66,0.00,
REC-01610,CRM-INV-01610,ACCT-INV-01610,Matched,3219.64,3219.64,0.00,
REC-01611,CRM-INV-01611,ACCT-INV-01611,Matched,2477.42,2477.42,0.00,
REC-01612,CRM-INV-01612,ACCT-INV-01612,Variance,15140.10,17812.02,2671.92,Pricing difference - promotional discount not applied in accounting
REC-01613,CRM-INV-01613,ACCT-INV-01613,Matched,2008.20,2008.20,0.00,
REC-01614,CRM-INV-01614,ACCT-INV-01614,Matched,5086.59,5086.59,0.00,
REC-01615,CRM-INV-01615,ACCT-INV-01615,Matched,3181.57,3181.57,0.00,
REC-01616,CRM-INV-01616,ACCT-INV-01616,Matched,3200.58,3200.58,0.00,
REC-01617,CRM-INV-01617,ACCT-INV-01617,Matched,906.41,906.41,0.00,
REC-01618,CRM-INV-01618,ACCT-INV-01618,Matched,4863.10,4863.10,0.00,
REC-01619,CRM-INV-01619,ACCT-INV-01619,Matched,216.32,216.32,0.00,
REC-01620,CRM-INV-01620,ACCT-INV-01620,Matched,3381.75,3381.75,0.00,
REC-01621,CRM-INV-01621,ACCT-INV-01621,Matched,2652.92,2652.92,0.00,
REC-01622,CRM-INV-01622,ACCT-INV-01622,Matched,64.42,64.42,0.00,
REC-01623,CRM-INV-01623,ACCT-INV-01623,Matched,7008.72,7008.72,0.00,
REC-01624,CRM-INV-01624,ACCT-INV-01624,Matched,2271.12,2271.12,0.00,
REC-01625,CRM-INV-01625,ACCT-INV-01625,Matched,2665.60,2665.60,0.00,
REC-01626,CRM-INV-01626,ACCT-INV-01626,Matched,5658.85,5658.85,0.00,
REC-01627,CRM-INV-01627,ACCT-INV-01627,Matched,6603.09,6603.09,0.00,
REC-01628,CRM-INV-01628,ACCT-INV-01628,Matched,2984.06,2984.06,0.00,
REC-01629,CRM-INV-01629,,Unmatched-CRM Only,5184.50,0.00,5184.50,Manual invoice not synced to accounting
REC-01630,CRM-INV-01630,ACCT-INV-01630,Matched,6654.73,6654.73,0.00,
REC-01631,CRM-INV-01631,ACCT-INV-01631,Matched,1212.06,1212.06,0.00,
REC-01632,CRM-INV-01632,ACCT-INV-01632,Matched,2851.41,2851.41,0.00,
REC-01633,CRM-INV-01633,ACCT-INV-01633,Matched,3624.99,3624.99,0.00,
REC-01634,CRM-INV-01634,ACCT-INV-01634,Matched,4565.42,4565.42,0.00,
REC-01635,CRM-INV-01635,ACCT-INV-01635,Variance,6209.46,7305.28,1095.82,Pricing difference - promotional discount not applied in accounting
REC-01636,CRM-INV-01636,ACCT-INV-01636,Matched,3701.18,3701.18,0.00,
REC-01637,CRM-INV-01637,ACCT-INV-01637,Matched,7099.86,7099.86,0.00,
REC-01638,CRM-INV-01638,ACCT-INV-01638,Matched,1025.79,1025.79,0.00,
REC-01639,CRM-INV-01639,ACCT-INV-01639,Matched,3683.40,3683.40,0.00,
REC-01640,CRM-INV-01640,ACCT-INV-01640,Matched,5492.31,5492.31,0.00,
REC-01641,CRM-INV-01641,ACCT-INV-01641,Matched,1818.82,1818.82,0.00,
REC-01642,CRM-INV-01642,ACCT-INV-01642,Variance,873.43,1027.52,154.09,Pricing difference - promotional discount not applied in accounting
REC-01643,CRM-INV-01643,ACCT-INV-01643,Matched,3709.98,3709.98,0.00,
REC-01644,CRM-INV-01644,ACCT-INV-01644,Matched,6293.29,6293.29,0.00,
REC-01645,CRM-INV-01645,ACCT-INV-01645,Matched,4669.11,4669.11,0.00,
REC-01646,CRM-INV-01646,ACCT-INV-01646,Matched,421.80,421.80,0.00,
REC-01647,CRM-INV-01647,ACCT-INV-01647,Matched,80.81,80.81,0.00,
REC-01648,CRM-INV-01648,ACCT-INV-01648,Matched,2645.61,2645.61,0.00,
REC-01649,CRM-INV-01649,ACCT-INV-01649,Matched,5187.53,5187.53,0.00,
REC-01650,CRM-INV-01650,ACCT-INV-01650,Matched,2663.08,2663.08,0.00,
REC-01651,CRM-INV-01651,ACCT-INV-01651,Matched,4405.21,4405.21,0.00,
REC-01652,CRM-INV-01652,ACCT-INV-01652,Matched,9018.59,9018.59,0.00,
REC-01653,CRM-INV-01653,ACCT-INV-01653,Matched,1331.72,1331.72,0.00,
REC-01654,CRM-INV-01654,ACCT-INV-01654,Matched,3093.54,3093.54,0.00,
REC-01655,CRM-INV-01655,ACCT-INV-01655,Matched,321.57,321.57,0.00,
REC-01656,CRM-INV-01656,ACCT-INV-01656,Matched,395.64,395.64,0.00,
REC-01657,CRM-INV-01657,ACCT-INV-01657,Matched,2164.61,2164.61,0.00,
REC-01658,CRM-INV-01658,ACCT-INV-01658,Matched,978.21,978.21,0.00,
REC-01659,CRM-INV-01659,ACCT-INV-01659,Matched,725.85,725.85,0.00,
REC-01660,CRM-INV-01660,ACCT-INV-01660,Matched,647.40,647.40,0.00,
REC-01661,CRM-INV-01661,ACCT-INV-01661,Matched,1695.04,1695.04,0.00,
REC-01662,CRM-INV-01662,ACCT-INV-01662,Matched,1008.24,1008.24,0.00,
REC-01663,CRM-INV-01663,ACCT-INV-01663,Matched,3095.60,3095.60,0.00,
REC-01664,CRM-INV-01664,ACCT-INV-01664,Matched,4879.62,4879.62,0.00,
REC-01665,CRM-INV-01665,ACCT-INV-01665,Matched,1830.19,1830.19,0.00,
REC-01666,CRM-INV-01666,ACCT-INV-01666,Matched,2014.57,2014.57,0.00,
REC-01667,CRM-INV-01667,ACCT-INV-01667,Matched,7971.42,7971.42,0.00,
REC-01668,CRM-INV-01668,ACCT-INV-01668,Matched,1719.86,1719.86,0.00,
REC-01669,CRM-INV-01669,ACCT-INV-01669,Matched,851.67,851.67,0.00,
REC-01670,CRM-INV-01670,ACCT-INV-01670,Matched,2300.14,2300.14,0.00,
REC-01671,CRM-INV-01671,ACCT-INV-01671,Matched,1966.90,1966.90,0.00,
REC-01672,CRM-INV-01672,ACCT-INV-01672,Matched,2037.14,2037.14,0.00,
REC-01673,CRM-INV-01673,ACCT-INV-01673,Matched,5363.93,5363.93,0.00,
REC-01674,CRM-INV-01674,ACCT-INV-01674,Matched,3519.29,3519.29,0.00,
REC-01675,CRM-INV-01675,ACCT-INV-01675,Matched,8029.47,8029.47,0.00,
REC-01676,CRM-INV-01676,ACCT-INV-01676,Matched,3312.75,3312.75,0.00,
REC-01677,CRM-INV-01677,ACCT-INV-01677,Matched,5186.78,5186.78,0.00,
REC-01678,CRM-INV-01678,ACCT-INV-01678,Matched,2368.72,2368.72,0.00,
REC-01679,CRM-INV-01679,ACCT-INV-01679,Matched,3201.88,3201.88,0.00,
REC-01680,CRM-INV-01680,ACCT-INV-01680,Matched,5242.86,5242.86,0.00,
REC-01681,CRM-INV-01681,ACCT-INV-01681,Matched,1396.53,1396.53,0.00,
REC-01682,CRM-INV-01682,ACCT-INV-01682,Matched,4447.53,4447.53,0.00,
REC-01683,CRM-INV-01683,ACCT-INV-01683,Matched,2538.26,2538.26,0.00,
REC-01684,CRM-INV-01684,ACCT-INV-01684,Matched,5275.85,5275.85,0.00,
REC-01685,CRM-INV-01685,ACCT-INV-01685,Matched,5188.74,5188.74,0.00,
REC-01686,CRM-INV-01686,ACCT-INV-01686,Matched,3962.90,3962.90,0.00,
REC-01687,CRM-INV-01687,ACCT-INV-01687,Matched,1894.78,1894.78,0.00,
REC-01688,CRM-INV-01688,ACCT-INV-01688,Matched,9274.79,9274.79,0.00,
REC-01689,CRM-INV-01689,ACCT-INV-01689,Matched,1253.55,1253.55,0.00,
REC-01690,CRM-INV-01690,ACCT-INV-01690,Matched,3346.20,3346.20,0.00,
REC-01691,CRM-INV-01691,ACCT-INV-01691,Matched,6793.56,6793.56,0.00,
REC-01692,CRM-INV-01692,ACCT-INV-01692,Matched,1557.35,1557.35,0.00,
REC-01693,CRM-INV-01693,ACCT-INV-01693,Matched,3934.01,3934.01,0.00,
REC-01694,CRM-INV-01694,ACCT-INV-01694,Matched,2833.80,2833.80,0.00,
REC-01695,CRM-INV-01695,ACCT-INV-01695,Matched,5184.09,5184.09,0.00,
REC-01696,CRM-INV-01696,ACCT-INV-01696,Matched,4786.08,4786.08,0.00,
REC-01697,CRM-INV-01697,ACCT-INV-01697,Matched,3800.24,3800.24,0.00,
REC-01698,CRM-INV-01698,ACCT-INV-01698,Credit Note Issue,2116.71,9063.26,6946.55,Credit note not posted to accounting
REC-01699,CRM-INV-01699,ACCT-INV-01699,Matched,1609.04,1609.04,0.00,
REC-01700,CRM-INV-01700,ACCT-INV-01700,Matched,4550.51,4550.51,0.00,
REC-01701,CRM-INV-01701,ACCT-INV-01701,Matched,4199.63,4199.63,0.00,
REC-01702,CRM-INV-01702,ACCT-INV-01702,Matched,3418.57,3418.57,0.00,
REC-01703,CRM-INV-01703,ACCT-INV-01703,Matched,5913.26,5913.26,0.00,
REC-01704,CRM-INV-01704,ACCT-INV-01704,Variance,282.45,332.22,49.77,Pricing difference - promotional discount not applied in accounting
REC-01705,CRM-INV-01705,ACCT-INV-01705,Matched,6005.55,6005.55,0.00,
REC-01706,CRM-INV-01706,ACCT-INV-01706,Matched,7020.95,7020.95,0.00,
REC-01707,CRM-INV-01707,ACCT-INV-01707,Matched,7543.81,7543.81,0.00,
REC-01708,CRM-INV-01708,ACCT-INV-01708,Matched,4265.44,4265.44,0.00,
REC-01709,CRM-INV-01709,ACCT-INV-01709,Matched,2150.37,2150.37,0.00,
REC-01710,CRM-INV-01710,ACCT-INV-01710,Matched,1399.51,1399.51,0.00,
REC-01711,CRM-INV-01711,ACCT-INV-01711,Matched,2785.92,2785.92,0.00,
REC-01712,CRM-INV-01712,ACCT-INV-01712,Matched,2049.23,2049.23,0.00,
REC-01713,CRM-INV-01713,ACCT-INV-01713,Matched,3385.02,3385.02,0.00,
REC-01714,CRM-INV-01714,ACCT-INV-01714,Variance,8771.80,10320.02,1548.22,Pricing difference - promotional discount not applied in accounting
REC-01715,CRM-INV-01715,ACCT-INV-01715,Matched,5321.64,5321.64,0.00,
REC-01716,CRM-INV-01716,ACCT-INV-01716,Matched,755.70,755.70,0.00,
REC-01717,CRM-INV-01717,ACCT-INV-01717,Matched,1423.56,1423.56,0.00,
REC-01718,CRM-INV-01718,ACCT-INV-01718,Matched,339.40,339.40,0.00,
REC-01719,CRM-INV-01719,ACCT-INV-01719,Matched,3996.00,3996.00,0.00,
REC-01720,CRM-INV-01720,ACCT-INV-01720,Matched,5074.70,5074.70,0.00,
REC-01721,CRM-INV-01721,ACCT-INV-01721,Matched,3219.76,3219.76,0.00,
REC-01722,CRM-INV-01722,ACCT-INV-01722,Matched,4163.68,4163.68,0.00,
REC-01723,CRM-INV-01723,ACCT-INV-01723,Matched,610.13,610.13,0.00,
REC-01724,CRM-INV-01724,ACCT-INV-01724,Matched,6346.12,6346.12,0.00,
REC-01725,CRM-INV-01725,ACCT-INV-01725,Matched,4394.06,4394.06,0.00,
REC-01726,CRM-INV-01726,ACCT-INV-01726,Matched,2425.24,2425.24,0.00,
REC-01727,CRM-INV-01727,ACCT-INV-01727,Matched,1167.81,1167.81,0.00,
REC-01728,CRM-INV-01728,ACCT-INV-01728,Matched,3164.56,3164.56,0.00,
REC-01729,CRM-INV-01729,ACCT-INV-01729,Matched,3366.66,3366.66,0.00,
REC-01730,CRM-INV-01730,ACCT-INV-01730,Matched,1090.20,1090.20,0.00,
REC-01731,CRM-INV-01731,ACCT-INV-01731,Matched,3372.62,3372.62,0.00,
REC-01732,CRM-INV-01732,ACCT-INV-01732,Matched,2752.42,2752.42,0.00,
REC-01733,CRM-INV-01733,ACCT-INV-01733,Matched,1622.72,1622.72,0.00,
REC-01734,CRM-INV-01734,ACCT-INV-01734,Credit Note Issue,2118.19,9743.02,7624.83,Credit note not posted to accounting
REC-01735,CRM-INV-01735,ACCT-INV-01735,Matched,3691.05,3691.05,0.00,
REC-01736,CRM-INV-01736,ACCT-INV-01736,Matched,4058.73,4058.73,0.00,
REC-01737,CRM-INV-01737,ACCT-INV-01737,Matched,2880.38,2880.38,0.00,
REC-01738,CRM-INV-01738,ACCT-INV-01738,Matched,147.98,147.98,0.00,
REC-01739,CRM-INV-01739,ACCT-INV-01739,Matched,3877.36,3877.36,0.00,
REC-01740,CRM-INV-01740,ACCT-INV-01740,Matched,2724.50,2724.50,0.00,
REC-01741,CRM-INV-01741,ACCT-INV-01741,Matched,1199.88,1199.88,0.00,
REC-01742,CRM-INV-01742,ACCT-INV-01742,Matched,1134.84,1134.84,0.00,
REC-01743,CRM-INV-01743,ACCT-INV-01743,Matched,2922.10,2922.10,0.00,
REC-01744,CRM-INV-01744,ACCT-INV-01744,Matched,3936.48,3936.48,0.00,
REC-01745,CRM-INV-01745,ACCT-INV-01745,Matched,4548.76,4548.76,0.00,
REC-01746,CRM-INV-01746,ACCT-INV-01746,Matched,1432.16,1432.16,0.00,
REC-01747,CRM-INV-01747,ACCT-INV-01747,Variance,12801.72,15060.82,2259.10,Pricing difference - promotional discount not applied in accounting
REC-01748,CRM-INV-01748,ACCT-INV-01748,Matched,6243.32,6243.32,0.00,
REC-01749,CRM-INV-01749,ACCT-INV-01749,Matched,4632.05,4632.05,0.00,
REC-01750,CRM-INV-01750,ACCT-INV-01750,Matched,1099.26,1099.26,0.00,
REC-01751,CRM-INV-01751,ACCT-INV-01751,Matched,347.04,347.04,0.00,
REC-01752,CRM-INV-01752,ACCT-INV-01752,Matched,3304.82,3304.82,0.00,
REC-01753,CRM-INV-01753,ACCT-INV-01753,Matched,2058.35,2058.35,0.00,
REC-01754,CRM-INV-01754,ACCT-INV-01754,Matched,1478.04,1478.04,0.00,
REC-01755,CRM-INV-01755,ACCT-INV-01755,Matched,1181.90,1181.90,0.00,
REC-01756,CRM-INV-01756,ACCT-INV-01756,Matched,871.02,871.02,0.00,
REC-01757,CRM-INV-01757,ACCT-INV-01757,Matched,6514.84,6514.84,0.00,
REC-01758,CRM-INV-01758,ACCT-INV-01758,Matched,5366.31,5366.31,0.00,
REC-01759,CRM-INV-01759,ACCT-INV-01759,Matched,3080.83,3080.83,0.00,
REC-01760,CRM-INV-01760,ACCT-INV-01760,Matched,392.53,392.53,0.00,
REC-01761,CRM-INV-01761,ACCT-INV-01761,Matched,5711.89,5711.89,0.00,
REC-01762,CRM-INV-01762,ACCT-INV-01762,Matched,64.42,64.42,0.00,
REC-01763,CRM-INV-01763,ACCT-INV-01763,Matched,1261.55,1261.55,0.00,
REC-01764,CRM-INV-01764,ACCT-INV-01764,Matched,2914.45,2914.45,0.00,
REC-01765,CRM-INV-01765,ACCT-INV-01765,Matched,2093.17,2093.17,0.00,
REC-01766,CRM-INV-01766,ACCT-INV-01766,Matched,4023.79,4023.79,0.00,
REC-01767,CRM-INV-01767,ACCT-INV-01767,Credit Note Issue,1828.15,9140.73,7312.58,Credit note not posted to accounting
REC-01768,CRM-INV-01768,ACCT-INV-01768,Matched,5218.42,5218.42,0.00,
REC-01769,CRM-INV-01769,ACCT-INV-01769,Matched,3115.09,3115.09,0.00,
REC-01770,CRM-INV-01770,ACCT-INV-01770,Matched,4446.65,4446.65,0.00,
REC-01771,CRM-INV-01771,ACCT-INV-01771,Matched,5149.26,5149.26,0.00,
REC-01772,CRM-INV-01772,ACCT-INV-01772,Matched,1270.75,1270.75,0.00,
REC-01773,CRM-INV-01773,ACCT-INV-01773,Matched,649.95,649.95,0.00,
REC-01774,CRM-INV-01774,ACCT-INV-01774,Matched,4901.78,4901.78,0.00,
REC-01775,CRM-INV-01775,ACCT-INV-01775,Matched,988.26,988.26,0.00,
REC-01776,CRM-INV-01776,ACCT-INV-01776,Matched,565.67,565.67,0.00,
REC-01777,CRM-INV-01777,ACCT-INV-01777,Matched,4919.59,4919.59,0.00,
REC-01778,CRM-INV-01778,ACCT-INV-01778,Matched,3286.84,3286.84,0.00,
REC-01779,CRM-INV-01779,ACCT-INV-01779,Matched,3462.73,3462.73,0.00,
REC-01780,CRM-INV-01780,ACCT-INV-01780,Matched,5720.59,5720.59,0.00,
REC-01781,CRM-INV-01781,ACCT-INV-01781,Matched,1872.84,1872.84,0.00,
REC-01782,CRM-INV-01782,ACCT-INV-01782,Matched,9235.69,9235.69,0.00,
REC-01783,CRM-INV-01783,ACCT-INV-01783,Matched,4515.53,4515.53,0.00,
REC-01784,CRM-INV-01784,ACCT-INV-01784,Matched,3063.58,3063.58,0.00,
REC-01785,CRM-INV-01785,ACCT-INV-01785,Matched,550.51,550.51,0.00,
REC-01786,CRM-INV-01786,ACCT-INV-01786,Variance,4942.24,5814.40,872.16,Pricing difference - promotional discount not applied in accounting
REC-01787,CRM-INV-01787,ACCT-INV-01787,Matched,5188.17,5188.17,0.00,
REC-01788,CRM-INV-01788,ACCT-INV-01788,Matched,2118.43,2118.43,0.00,
REC-01789,CRM-INV-01789,ACCT-INV-01789,Matched,466.56,466.56,0.00,
REC-01790,CRM-INV-01790,ACCT-INV-01790,Matched,3449.32,3449.32,0.00,
REC-01791,CRM-INV-01791,ACCT-INV-01791,Matched,3876.30,3876.30,0.00,
