acct_invoice_id,customer_id,crm_invoice_id,invoice_date,total_amount,status
ACCT-INV-01607,CUST-0044,CRM-INV-01607,2026-01-26,5987.79,Posted
ACCT-INV-01608,CUST-0158,CRM-INV-01608,2026-01-18,4764.80,Posted
ACCT-INV-01609,CUST-0032,CRM-INV-01609,2026-01-28,3215.66,Posted
ACCT-INV-01610,CUST-0122,CRM-INV-01610,2026-01-16,3219.64,Posted
ACCT-INV-01611,CUST-0017,CRM-INV-01611,2026-01-13,2477.42,Posted
ACCT-INV-01612,CUST-0076,CRM-INV-01612,2026-01-24,17812.02,Posted
ACCT-INV-01613,CUST-0041,CRM-INV-01613,2026-01-01,2008.20,Posted
ACCT-INV-01614,CUST-0080,CRM-INV-01614,2026-01-31,5086.59,Posted
ACCT-INV-01615,CUST-0193,CRM-INV-01615,2026-01-12,3181.57,Posted
ACCT-INV-01616,CUST-0175,CRM-INV-01616,2026-01-06,3200.58,Posted
ACCT-INV-01617,CUST-0072,CRM-INV-01617,2026-01-28,906.41,Posted
ACCT-INV-01618,CUST-0143,CRM-INV-01618,2026-01-23,4863.10,Posted
ACCT-INV-01619,CUST-0176,CRM-INV-01619,2026-01-21,216.32,Posted
ACCT-INV-01620,CUST-0056,CRM-INV-01620,2026-01-07,3381.75,Posted
ACCT-INV-01621,CUST-0057,CRM-INV-01621,2026-01-26,2652.92,Posted
ACCT-INV-01622,CUST-0185,CRM-INV-01622,2026-01-29,64.42,Posted
ACCT-INV-01623,CUST-0051,CRM-INV-01623,2026-01-08,7008.72,Posted
ACCT-INV-01624,CUST-0009,CRM-INV-01624,2026-01-24,2271.12,Posted
ACCT-INV-01625,CUST-0084,CRM-INV-01625,2026-01-13,2665.60,Posted
ACCT-INV-01626,CUST-0185,CRM-INV-01626,2026-01-28,5658.85,Posted
ACCT-INV-01627,CUST-0033,CRM-INV-01627,2026-01-27,6603.09,Posted
ACCT-INV-01628,CUST-0153,CRM-INV-01628,2026-01-04,2984.06,Posted
ACCT-INV-01630,CUST-0074,CRM-INV-01630,2026-01-04,6654.73,Posted
ACCT-INV-01631,CUST-0105,CRM-INV-01631,2026-01-07,1212.06,Posted
ACCT-INV-01632,CUST-0116,CRM-INV-01632,2026-01-09,2851.41,Posted
ACCT-INV-01633,CUST-0188,CRM-INV-01633,2026-01-10,3624.99,Posted
ACCT-INV-01634,CUST-0162,CRM-INV-01634,2026-01-01,4565.42,Posted
ACCT-INV-01635,CUST-0025,CRM-INV-01635,2026-01-04,7305.28,Posted
ACCT-INV-01636,CUST-0015,CRM-INV-01636,2026-01-17,3701.18,Posted
ACCT-INV-01637,CUST-0196,CRM-INV-01637,2026-01-01,7099.86,Posted
ACCT-INV-01638,CUST-0066,CRM-INV-01638,2026-01-29,1025.79,Posted
ACCT-INV-01639,CUST-0125,CRM-INV-01639,2026-01-14,3683.40,Posted
ACCT-INV-01640,CUST-0142,CRM-INV-01640,2026-01-01,5492.31,Posted
ACCT-INV-01641,CUST-0166,CRM-INV-01641,2026-01-12,1818.82,Posted
ACCT-INV-01642,CUST-0145,CRM-INV-01642,2026-01-19,1027.52,Posted
ACCT-INV-01643,CUST-0005,CRM-INV-01643,2026-01-23,3709.98,Posted
ACCT-INV-01644,CUST-0165,CRM-INV-01644,2026-01-20,6293.29,Posted
ACCT-INV-01645,CUST-0145,CRM-INV-01645,2026-01-04,4669.11,Posted
ACCT-INV-01646,CUST-0200,CRM-INV-01646,2026-01-26,421.80,Posted
ACCT-INV-01647,CUST-0144,CRM-INV-01647,2026-01-31,80.81,Posted
ACCT-INV-01648,CUST-0122,CRM-INV-01648,2026-01-05,2645.61,Posted
ACCT-INV-01649,CUST-0186,CRM-INV-01649,2026-01-08,5187.53,Posted
ACCT-INV-01650,CUST-0073,CRM-INV-01650,2026-01-27,2663.08,Posted
ACCT-INV-01651,CUST-0031,CRM-INV-01651,2026-01-05,4405.21,Posted
ACCT-INV-01652,CUST-0069,CRM-INV-01652,2026-01-03,9018.59,Posted
ACCT-INV-01653,CUST-0026,CRM-INV-01653,2026-01-22,1331.72,Posted
ACCT-INV-01654,CUST-0193,CRM-INV-01654,2026-01-04,3093.54,Posted
ACCT-INV-01655,CUST-0070,CRM-INV-01655,2026-01-21,321.57,Posted
ACCT-INV-01656,CUST-0058,CRM-INV-01656,2026-01-01,395.64,Posted
ACCT-INV-01657,CUST-0100,CRM-INV-01657,2026-01-03,2164.61,Posted
ACCT-INV-01658,CUST-0020,CRM-INV-01658,2026-01-03,978.21,Posted
ACCT-INV-01659,CUST-0097,CRM-INV-01659,2026-01-17,725.85,Posted
ACCT-INV-01660,CUST-0162,CRM-INV-01660,2026-01-20,647.40,Posted
ACCT-INV-01661,CUST-0105,CRM-INV-01661,2026-01-25,1695.04,Posted
ACCT-INV-01662,CUST-0161,CRM-INV-01662,2026-01-05,1008.24,Posted
ACCT-INV-01663,CUST-0072,CRM-INV-01663,2026-01-09,3095.60,Posted
ACCT-INV-01664,CUST-0073,CRM-INV-01664,2026-01-13,4879.62,Posted
ACCT-INV-01665,CUST-0106,CRM-INV-01665,2026-01-22,1830.19,Posted
ACCT-INV-01666,CUST-0024,CRM-INV-01666,2026-01-24,2014.57,Posted
ACCT-INV-01667,CUST-0135,CRM-INV-01667,2026-01-22,7971.42,Posted
ACCT-INV-01668,CUST-0044,CRM-INV-01668,2026-01-07,1719.86,Posted
ACCT-INV-01669,CUST-0043,CRM-INV-01669,2026-01-22,851.67,Posted
ACCT-INV-01670,CUST-0029,CRM-INV-01670,2026-01-08,2300.14,Posted
ACCT-INV-01671,CUST-0115,CRM-INV-01671,2026-01-03,1966.90,Posted
ACCT-INV-01672,CUST-0076,CRM-INV-01672,2026-01-17,2037.14,Posted
ACCT-INV-01673,CUST-0014,CRM-INV-01673,2026-01-08,5363.93,Posted
ACCT-INV-01674,CUST-0128,CRM-INV-01674,2026-01-22,3519.29,Posted
ACCT-INV-01675,CUST-0108,CRM-INV-01675,2026-01-06,8029.47,Posted
ACCT-INV-01676,CUST-0132,CRM-INV-01676,2026-01-06,3312.75,Posted
ACCT-INV-01677,CUST-0180,CRM-INV-01677,2026-01-19,5186.78,Posted
ACCT-INV-01678,CUST-0104,CRM-INV-01678,2026-01-17,2368.72,Posted
ACCT-INV-01679,CUST-0037,CRM-INV-01679,2026-01-03,3201.88,Posted
ACCT-INV-01680,CUST-0041,CRM-INV-01680,2026-01-03,5242.86,Posted
ACCT-INV-01681,CUST-0039,CRM-INV-01681,2026-01-24,1396.53,Posted
ACCT-INV-01682,CUST-0147,CRM-INV-01682,2026-01-05,4447.53,Posted
ACCT-INV-01683,CUST-0160,CRM-INV-01683,2026-01-20,2538.26,Posted
ACCT-INV-01684,CUST-0154,CRM-INV-01684,2026-01-23,5275.85,Posted
ACCT-INV-01685,CUST-0157,CRM-INV-01685,2026-01-17,5188.74,Posted
ACCT-INV-01686,CUST-0113,CRM-INV-01686,2026-01-03,3962.90,Posted
ACCT-INV-01687,CUST-0139,CRM-INV-01687,2026-01-25,1894.78,Posted
ACCT-INV-01688,CUST-0158,CRM-INV-01688,2026-01-03,9274.79,Posted
ACCT-INV-01689,CUST-0040,CRM-INV-01689,2026-01-27,1253.55,Posted
ACCT-INV-01690,CUST-0137,CRM-INV-01690,2026-01-11,3346.20,Posted
ACCT-INV-01691,CUST-0170,CRM-INV-01691,2026-01-29,6793.56,Posted
ACCT-INV-01692,CUST-0008,CRM-INV-01692,2026-01-22,1557.35,Posted
ACCT-INV-01693,CUST-0046,CRM-INV-01693,2026-01-25,3934.01,Posted
ACCT-INV-01694,CUST-0101,CRM-INV-01694,2026-01-07,2833.80,Posted
ACCT-INV-01695,CUST-0035,CRM-INV-01695,2026-01-22,5184.09,Posted
ACCT-INV-01696,CUST-0175,CRM-INV-01696,2026-01-30,4786.08,Posted
ACCT-INV-01697,CUST-0148,CRM-INV-01697,2026-01-06,3800.24,Posted
ACCT-INV-01698,CUST-0130,CRM-INV-01698,2026-01-04,9063.26,Posted
ACCT-INV-01699,CUST-0083,CRM-INV-01699,2026-01-25,1609.04,Posted
ACCT-INV-01700,CUST-0132,CRM-INV-01700,2026-01-27,4550.51,Posted
ACCT-INV-01701,CUST-0010,CRM-INV-01701,2026-01-03,4199.63,Posted
ACCT-INV-01702,CUST-0084,CRM-INV-01702,2026-01-27,3418.57,Posted
ACCT-INV-01703,CUST-0122,CRM-INV-01703,2026-01-24,5913.26,Posted
ACCT-INV-01704,CUST-0198,CRM-INV-01704,2026-01-26,332.22,Posted
ACCT-INV-01705,CUST-0099,CRM-INV-01705,2026-01-20,6005.55,Posted
ACCT-INV-01706,CUST-0061,CRM-INV-01706,2026-01-28,7020.95,Posted
ACCT-INV-01707,CUST-0198,CRM-INV-01707,2026-01-19,7543.81,Posted
ACCT-INV-01708,CUST-0190,CRM-INV-01708,2026-01-29,4265.44,Posted
ACCT-INV-01709,CUST-0158,CRM-INV-01709,2026-01-10,2150.37,Posted
ACCT-INV-01710,CUST-0178,CRM-INV-01710,2026-01-14,1399.51,Posted
ACCT-INV-01711,CUST-0096,CRM-INV-01711,2026-01-21,2785.92,Posted
ACCT-INV-01712,CUST-0030,CRM-INV-01712,2026-01-26,2049.23,Posted
ACCT-INV-01713,CUST-0134,CRM-INV-01713,2026-01-07,3385.02,Posted
ACCT-INV-01714,CUST-0159,CRM-INV-01714,2026-01-23,10320.02,Posted
ACCT-INV-01715,CUST-0075,CRM-INV-01715,2026-01-21,5321.64,Posted
ACCT-INV-01716,CUST-0018,CRM-INV-01716,2026-01-17,755.70,Posted
ACCT-INV-01717,CUST-0017,CRM-INV-01717,2026-01-05,1423.56,Posted
ACCT-INV-01718,CUST-0160,CRM-INV-01718,2026-01-03,339.40,Posted
ACCT-INV-01719,CUST-0134,CRM-INV-01719,2026-01-08,3996.00,Posted
ACCT-INV-01720,CUST-0197,CRM-INV-01720,2026-01-16,5074.70,Posted
ACCT-INV-01721,CUST-0067,CRM-INV-01721,2026-01-24,3219.76,Posted
ACCT-INV-01722,CUST-0009,CRM-INV-01722,2026-01-11,4163.68,Posted
ACCT-INV-01723,CUST-0169,CRM-INV-01723,2026-01-18,610.13,Posted
ACCT-INV-01724,CUST-0047,CRM-INV-01724,2026-01-23,6346.12,Posted
ACCT-INV-01725,CUST-0187,CRM-INV-01725,2026-01-07,4394.06,Posted
ACCT-INV-01726,CUST-0026,CRM-INV-01726,2026-01-24,2425.24,Posted
ACCT-INV-01727,CUST-0094,CRM-INV-01727,2026-01-23,1167.81,Posted
ACCT-INV-01728,CUST-0032,CRM-INV-01728,2026-01-16,3164.56,Posted
ACCT-INV-01729,CUST-0067,CRM-INV-01729,2026-01-28,3366.66,Posted
ACCT-INV-01730,CUST-0150,CRM-INV-01730,2026-01-15,1090.20,Posted
ACCT-INV-01731,CUST-0042,CRM-INV-01731,2026-01-02,3372.62,Posted
ACCT-INV-01732,CUST-0182,CRM-INV-01732,2026-01-29,2752.42,Posted
ACCT-INV-01733,CUST-0094,CRM-INV-01733,2026-01-13,1622.72,Posted
ACCT-INV-01734,CUST-0012,CRM-INV-01734,2026-01-09,9743.02,Posted
ACCT-INV-01735,CUST-0164,CRM-INV-01735,2026-01-18,3691.05,Posted
ACCT-INV-01736,CUST-0147,CRM-INV-01736,2026-01-28,4058.73,Posted
ACCT-INV-01737,CUST-0043,CRM-INV-01737,2026-01-25,2880.38,Posted
ACCT-INV-01738,CUST-0051,CRM-INV-01738,2026-01-30,147.98,Posted
ACCT-INV-01739,CUST-0022,CRM-INV-01739,2026-01-07,3877.36,Posted
ACCT-INV-01740,CUST-0041,CRM-INV-01740,2026-01-04,2724.50,Posted
ACCT-INV-01741,CUST-0098,CRM-INV-01741,2026-01-13,1199.88,Posted
ACCT-INV-01742,CUST-0159,CRM-INV-01742,2026-01-24,1134.84,Posted
ACCT-INV-01743,CUST-0170,CRM-INV-01743,2026-01-24,2922.10,Posted
ACCT-INV-01744,CUST-0087,CRM-INV-01744,2026-01-07,3936.48,Posted
ACCT-INV-01745,CUST-0006,CRM-INV-01745,2026-01-26,4548.76,Posted
ACCT-INV-01746,CUST-0097,CRM-INV-01746,2026-01-05,1432.16,Posted
ACCT-INV-01747,CUST-0094,CRM-INV-01747,2026-01-31,15060.82,Posted
ACCT-INV-01748,CUST-0146,CRM-INV-01748,2026-01-20,6243.32,Posted
ACCT-INV-01749,CUST-0071,CRM-INV-01749,2026-01-07,4632.05,Posted
ACCT-INV-01750,CUST-0007,CRM-INV-01750,2026-01-09,1099.26,Posted
ACCT-INV-01751,CUST-0124,CRM-INV-01751,2026-01-30,347.04,Posted
ACCT-INV-01752,CUST-0042,CRM-INV-01752,2026-01-16,3304.82,Posted
ACCT-INV-01753,CUST-0159,CRM-INV-01753,2026-01-02,2058.35,Posted
ACCT-INV-01754,CUST-0073,CRM-INV-01754,2026-01-17,1478.04,Posted
ACCT-INV-01755,CUST-0041,CRM-INV-01755,2026-01-27,1181.90,Posted
ACCT-INV-01756,CUST-0016,CRM-INV-01756,2026-01-04,871.02,Posted
ACCT-INV-01757,CUST-0104,CRM-INV-01757,2026-01-31,6514.84,Posted
ACCT-INV-01758,CUST-0200,CRM-INV-01758,2026-01-12,5366.31,Posted
ACCT-INV-01759,CUST-0036,CRM-INV-01759,2026-01-27,3080.83,Posted
ACCT-INV-01760,CUST-0132,CRM-INV-01760,2026-01-04,392.53,Posted
ACCT-INV-01761,CUST-0189,CRM-INV-01761,2026-01-26,5711.89,Posted
ACCT-INV-01762,CUST-0109,CRM-INV-01762,2026-01-17,64.42,Posted
ACCT-INV-01763,CUST-0187,CRM-INV-01763,2026-01-22,1261.55,Posted
ACCT-INV-01764,CUST-0181,CRM-INV-01764,2026-01-02,2914.45,Posted
ACCT-INV-01765,CUST-0183,CRM-INV-01765,2026-01-08,2093.17,Posted
ACCT-INV-01766,CUST-0052,CRM-INV-01766,2026-01-26,4023.79,Posted
ACCT-INV-01767,CUST-0137,CRM-INV-01767,2026-01-28,9140.73,Posted
ACCT-INV-01768,CUST-0144,CRM-INV-01768,2026-01-01,5218.42,Posted
ACCT-INV-01769,CUST-0112,CRM-INV-01769,2026-01-29,3115.09,Posted
ACCT-INV-01770,CUST-0180,CRM-INV-01770,2026-01-28,4446.65,Posted
ACCT-INV-01771,CUST-0085,CRM-INV-01771,2026-01-21,5149.26,Posted
ACCT-INV-01772,CUST-0192,CRM-INV-01772,2026-01-21,1270.75,Posted
ACCT-INV-01773,CUST-0081,CRM-INV-01773,2026-01-08,649.95,Posted
ACCT-INV-01774,CUST-0157,CRM-INV-01774,2026-01-20,4901.78,Posted
ACCT-INV-01775,CUST-0152,CRM-INV-01775,2026-01-15,988.26,Posted
ACCT-INV-01776,CUST-0192,CRM-INV-01776,2026-01-10,565.67,Posted
ACCT-INV-01777,CUST-0039,CRM-INV-01777,2026-01-07,4919.59,Posted
ACCT-INV-01778,CUST-0196,CRM-INV-01778,2026-01-11,3286.84,Posted
ACCT-INV-01779,CUST-0018,CRM-INV-01779,2026-01-23,3462.73,Posted
ACCT-INV-01780,CUST-0132,CRM-INV-01780,2026-01-15,5720.59,Posted
ACCT-INV-01781,CUST-0140,CRM-INV-01781,2026-01-31,1872.84,Posted
ACCT-INV-01782,CUST-0193,CRM-INV-01782,2026-01-20,9235.69,Posted
ACCT-INV-01783,CUST-0019,CRM-INV-01783,2026-01-18,4515.53,Posted
ACCT-INV-01784,CUST-0189,CRM-INV-01784,2026-01-30,3063.58,Posted
ACCT-INV-01785,CUST-0003,CRM-INV-01785,2026-01-18,550.51,Posted
ACCT-INV-01786,CUST-0082,CRM-INV-01786,2026-01-16,5814.40,Posted
ACCT-INV-01787,CUST-0022,CRM-INV-01787,2026-01-10,5188.17,Posted
ACCT-INV-01788,CUST-0130,CRM-INV-01788,2026-01-05,2118.43,Posted
ACCT-INV-01789,CUST-0059,CRM-INV-01789,2026-01-23,466.56,Posted
ACCT-INV-01790,CUST-0109,CRM-INV-01790,2026-01-04,3449.32,Posted
ACCT-INV-01791,CUST-0177,CRM-INV-01791,2026-01-18,3876.30,Posted
ACCT-INV-01792,CUST-0164,CRM-INV-01792,2026-01-02,5247.43,Posted
ACCT-INV-01793,CUST-0116,CRM-INV-01793,2026-01-17,2867.83,Posted
ACCT-INV-01794,CUST-0037,CRM-INV-01794,2026-01-06,2748.96,Posted
ACCT-INV-01795,CUST-0147,CRM-INV-01795,2026-01-31,3913.62,Posted
ACCT-INV-01796,CUST-0112,CRM-INV-01796,2026-01-05,5704.28,Posted
ACCT-INV-01797,CUST-0160,CRM-INV-01797,2026-01-27,1717.50,Posted
ACCT-INV-01798,CUST-0029,CRM-INV-01798,2026-01-19,3575.83,Posted
ACCT-INV-01799,CUST-0055,CRM-INV-01799,2026-01-16,3803.35,Posted
ACCT-INV-01800,CUST-0200,CRM-INV-01800,2026-01-27,1868.82,Posted
ACCT-INV-01801,CUST-0072,CRM-INV-01801,2026-01-25,1917.75,Posted
ACCT-INV-01802,CUST-0167,CRM-INV-01802,2026-01-02,965.73,Posted
ACCT-INV-01803,CUST-0107,CRM-INV-01803,2026-01-13,3376.24,Posted
ACCT-INV-01804,CUST-0192,CRM-INV-01804,2026-01-03,6074.35,Posted
ACCT-INV-01805,CUST-0021,CRM-INV-01805,2026-01-15,2030.74,Posted
ACCT-INV-01806,CUST-0161,CRM-INV-01806,2026-01-13,2176.19,Posted
ACCT-INV-01807,CUST-0141,CRM-INV-01807,2026-01-15,5176.33,Posted
ACCT-INV-01808,CUST-0151,CRM-INV-01808,2026-01-09,1338.53,Posted
ACCT-INV-01809,CUST-0174,CRM-INV-01809,2026-01-06,2626.08,Posted
ACCT-INV-01810,CUST-0064,CRM-INV-01810,2026-01-23,5515.76,Posted
ACCT-INV-01811,CUST-0016,CRM-INV-01811,2026-01-08,7427.03,Posted
ACCT-INV-01812,CUST-0154,CRM-INV-01812,2026-01-02,4755.26,Posted
ACCT-INV-01813,CUST-0149,CRM-INV-01813,2026-01-09,3334.05,Posted
ACCT-INV-01814,CUST-0071,CRM-INV-01814,2026-01-26,4423.74,Posted
ACCT-INV-01815,CUST-0080,CRM-INV-01815,2026-01-11,6454.50,Posted
ACCT-INV-01816,CUST-0079,CRM-INV-01816,2026-01-25,1948.49,Posted
ACCT-INV-01817,CUST-0095,CRM-INV-01817,2026-01-09,2489.68,Posted
ACCT-INV-01818,CUST-0102,CRM-INV-01818,2026-01-21,5416.71,Posted
ACCT-INV-01819,CUST-0048,CRM-INV-01819,2026-01-04,4613.75,Posted
ACCT-INV-01820,CUST-0123,CRM-INV-01820,2026-01-23,4233.70,Posted
ACCT-INV-01821,CUST-0046,CRM-INV-01821,2026-01-09,2061.00,Posted
ACCT-INV-01822,CUST-0129,CRM-INV-01822,2026-01-27,2591.10,Posted
ACCT-INV-01823,CUST-0151,CRM-INV-01823,2026-01-17,3985.38,Posted
ACCT-INV-01824,CUST-0004,CRM-INV-01824,2026-01-30,12830.01,Posted
ACCT-INV-01825,CUST-0109,CRM-INV-01825,2026-01-03,647.55,Posted
ACCT-INV-01826,CUST-0065,CRM-INV-01826,2026-01-08,3334.07,Posted
ACCT-INV-01827,CUST-0090,CRM-INV-01827,2026-01-27,2580.57,Posted
ACCT-INV-01828,CUST-0032,CRM-INV-01828,2026-01-22,7549.73,Posted
ACCT-INV-01829,CUST-0110,CRM-INV-01829,2026-01-09,2849.22,Posted
ACCT-INV-01830,CUST-0020,CRM-INV-01830,2026-01-04,1803.43,Posted
ACCT-INV-01831,CUST-0138,CRM-INV-01831,2026-01-20,4577.04,Posted
ACCT-INV-01832,CUST-0076,CRM-INV-01832,2026-01-21,1852.74,Posted
ACCT-INV-01833,CUST-0143,CRM-INV-01833,2026-01-18,21006.92,Posted
ACCT-INV-01834,CUST-0018,CRM-INV-01834,2026-01-20,3735.33,Posted
ACCT-INV-01835,CUST-0059,CRM-INV-01835,2026-01-11,4962.84,Posted
ACCT-INV-01836,CUST-0184,CRM-INV-01836,2026-01-28,5517.75,Posted
ACCT-INV-01837,CUST-0072,CRM-INV-01837,2026-01-09,1679.04,Posted
ACCT-INV-01838,CUST-0054,CRM-INV-01838,2026-01-27,6179.88,Posted
ACCT-INV-01839,CUST-0117,CRM-INV-01839,2026-01-31,6814.40,Posted
ACCT-INV-01840,CUST-0081,CRM-INV-01840,2026-01-16,5964.24,Posted
ACCT-INV-01841,CUST-0023,CRM-INV-01841,2026-01-28,6126.25,Posted
ACCT-INV-01842,CUST-0042,CRM-INV-01842,2026-01-17,1306.90,Posted
ACCT-INV-01843,CUST-0169,CRM-INV-01843,2026-01-18,2013.93,Posted
ACCT-INV-01844,CUST-0032,CRM-INV-01844,2026-01-02,1105.02,Posted
ACCT-INV-01845,CUST-0001,CRM-INV-01845,2026-01-01,420.91,Posted
ACCT-INV-01846,CUST-0098,CRM-INV-01846,2026-01-04,857.52,Posted
ACCT-INV-01847,CUST-0032,CRM-INV-01847,2026-01-01,3848.30,Posted
ACCT-INV-01848,CUST-0075,CRM-INV-01848,2026-01-30,1581.20,Posted
ACCT-INV-01849,CUST-0071,CRM-INV-01849,2026-01-14,5784.59,Posted
ACCT-INV-01850,CUST-0051,CRM-INV-01850,2026-01-24,866.25,Posted
ACCT-INV-01851,CUST-0001,CRM-INV-01851,2026-01-12,3718.86,Posted
ACCT-INV-01852,CUST-0012,CRM-INV-01852,2026-01-14,4528.62,Posted
ACCT-INV-01853,CUST-0077,CRM-INV-01853,2026-01-28,566.86,Posted
ACCT-INV-01854,CUST-0058,CRM-INV-01854,2026-01-10,2269.68,Posted
ACCT-INV-01855,CUST-0158,CRM-INV-01855,2026-01-27,7017.38,Posted
ACCT-INV-01856,CUST-0037,CRM-INV-01856,2026-01-13,6801.16,Posted
ACCT-INV-01857,CUST-0134,CRM-INV-01857,2026-01-29,5820.08,Posted
ACCT-INV-01858,CUST-0117,CRM-INV-01858,2026-01-28,2686.72,Posted
ACCT-INV-01859,CUST-0006,CRM-INV-01859,2026-01-23,6073.15,Posted
ACCT-INV-01860,CUST-0078,CRM-INV-01860,2026-01-03,7573.90,Posted
ACCT-INV-01861,CUST-0075,CRM-INV-01861,2026-01-23,169.56,Posted
ACCT-INV-01862,CUST-0099,CRM-INV-01862,2026-01-20,870.14,Posted
ACCT-INV-01863,CUST-0156,CRM-INV-01863,2026-01-23,4545.54,Posted
ACCT-INV-01864,CUST-0182,CRM-INV-01864,2026-01-29,3115.80,Posted
ACCT-INV-01865,CUST-0096,CRM-INV-01865,2026-01-16,1516.55,Posted
ACCT-INV-01866,CUST-0033,CRM-INV-01866,2026-01-01,6886.38,Posted
ACCT-INV-01867,CUST-0181,CRM-INV-01867,2026-01-29,3183.13,Posted
ACCT-INV-01868,CUST-0072,CRM-INV-01868,2026-01-28,3867.58,Posted
ACCT-INV-01869,CUST-0134,CRM-INV-01869,2026-01-21,5760.35,Posted
ACCT-INV-01870,CUST-0139,CRM-INV-01870,2026-01-30,1012.92,Posted
ACCT-INV-01871,CUST-0148,CRM-INV-01871,2026-01-12,435.51,Posted
ACCT-INV-01872,CUST-0028,CRM-INV-01872,2026-01-27,649.95,Posted
ACCT-INV-01873,CUST-0192,CRM-INV-01873,2026-01-29,2198.52,Posted
ACCT-INV-01874,CUST-0113,CRM-INV-01874,2026-01-02,3675.85,Posted
ACCT-INV-01875,CUST-0124,CRM-INV-01875,2026-01-09,2412.05,Posted
ACCT-INV-01876,CUST-0084,CRM-INV-01876,2026-01-23,4492.35,Posted
ACCT-INV-01877,CUST-0106,CRM-INV-01877,2026-01-12,3601.69,Posted
ACCT-INV-01878,CUST-0106,CRM-INV-01878,2026-01-27,450.84,Posted
ACCT-INV-01879,CUST-0052,CRM-INV-01879,2026-01-26,1164.06,Posted
ACCT-INV-01880,CUST-0040,CRM-INV-01880,2026-01-12,6838.26,Posted
ACCT-INV-01881,CUST-0135,CRM-INV-01881,2026-01-25,880.20,Posted
ACCT-INV-01882,CUST-0070,CRM-INV-01882,2026-01-18,3933.17,Posted
ACCT-INV-01883,CUST-0139,CRM-INV-01883,2026-01-17,3324.40,Posted
ACCT-INV-01884,CUST-0098,CRM-INV-01884,2026-01-30,3513.73,Posted
ACCT-INV-01885,CUST-0114,CRM-INV-01885,2026-01-30,4197.41,Posted
ACCT-INV-01886,CUST-0094,CRM-INV-01886,2026-01-31,2004.69,Posted
ACCT-INV-01887,CUST-0086,CRM-INV-01887,2026-01-29,2265.17,Posted
ACCT-INV-01888,CUST-0154,CRM-INV-01888,2026-01-04,2910.20,Posted
ACCT-INV-01889,CUST-0100,CRM-INV-01889,2026-01-04,4699.09,Posted
ACCT-INV-01890,CUST-0007,CRM-INV-01890,2026-01-13,3367.67,Posted
ACCT-INV-01891,CUST-0047,CRM-INV-01891,2026-01-15,2937.56,Posted
ACCT-INV-01892,CUST-0180,CRM-INV-01892,2026-01-30,1703.34,Posted
ACCT-INV-01893,CUST-0055,CRM-INV-01893,2026-01-28,2726.30,Posted
ACCT-INV-01894,CUST-0073,CRM-INV-01894,2026-01-02,7144.81,Posted
ACCT-INV-01895,CUST-0182,CRM-INV-01895,2026-01-24,4507.18,Posted
ACCT-INV-01896,CUST-0160,CRM-INV-01896,2026-01-07,974.67,Posted
ACCT-INV-01897,CUST-0009,CRM-INV-01897,2026-01-29,2585.57,Posted
ACCT-INV-01898,CUST-0139,CRM-INV-01898,2026-01-10,4588.23,Posted
ACCT-INV-01899,CUST-0176,CRM-INV-01899,2026-01-19,3669.09,Posted
ACCT-INV-01900,CUST-0125,CRM-INV-01900,2026-01-19,6464.89,Posted
ACCT-INV-01901,CUST-0012,CRM-INV-01901,2026-01-25,561.49,Posted
ACCT-INV-01902,CUST-0056,CRM-INV-01902,2026-01-22,2976.46,Posted
ACCT-INV-01903,CUST-0006,CRM-INV-01903,2026-01-01,5461.27,Posted
ACCT-INV-01904,CUST-0090,CRM-INV-01904,2026-01-27,2707.52,Posted
ACCT-INV-01905,CUST-0098,CRM-INV-01905,2026-01-11,5915.76,Posted
ACCT-INV-01906,CUST-0048,CRM-INV-01906,2026-01-19,874.14,Posted
ACCT-INV-01907,CUST-0147,CRM-INV-01907,2026-01-23,2242.78,Posted
ACCT-INV-01908,CUST-0018,CRM-INV-01908,2026-01-01,21.14,Posted
ACCT-INV-01909,CUST-0108,CRM-INV-01909,2026-01-27,1104.16,Posted
ACCT-INV-01910,CUST-0196,CRM-INV-01910,2026-01-31,2625.92,Posted
ACCT-INV-01911,CUST-0057,CRM-INV-01911,2026-01-26,917.55,Posted
ACCT-INV-01912,CUST-0117,CRM-INV-01912,2026-01-11,7953.75,Posted
ACCT-INV-01913,CUST-0060,CRM-INV-01913,2026-01-31,1528.56,Posted
ACCT-INV-01914,CUST-0091,CRM-INV-01914,2026-01-17,4738.60,Posted
ACCT-INV-01915,CUST-0178,CRM-INV-01915,2026-01-20,886.86,Posted
ACCT-INV-01916,CUST-0042,CRM-INV-01916,2026-01-08,4582.03,Posted
ACCT-INV-01917,CUST-0135,CRM-INV-01917,2026-01-26,3724.08,Posted
ACCT-INV-01918,CUST-0176,CRM-INV-01918,2026-01-12,8041.67,Posted
ACCT-INV-01919,CUST-0081,CRM-INV-01919,2026-01-19,1726.81,Posted
ACCT-INV-01920,CUST-0198,CRM-INV-01920,2026-01-11,2853.44,Posted
ACCT-INV-01921,CUST-0040,CRM-INV-01921,2026-01-17,6627.68,Posted
ACCT-INV-01922,CUST-0194,CRM-INV-01922,2026-01-16,897.55,Posted
ACCT-INV-01923,CUST-0138,CRM-INV-01923,2026-01-05,2589.77,Posted
ACCT-INV-01924,CUST-0072,CRM-INV-01924,2026-01-16,1957.20,Posted
ACCT-INV-01925,CUST-0093,CRM-INV-01925,2026-01-19,2657.87,Posted
